AM;Last name;First name;New course code;New course name;Old course code;Old course name;Grade
SR001070;ΕΠΩΝΥΜΟ 1070;ΟΝΟΜΑ 1070;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;7.5
SR001070;ΕΠΩΝΥΜΟ 1070;ΟΝΟΜΑ 1070;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;8.6
SR001070;ΕΠΩΝΥΜΟ 1070;ΟΝΟΜΑ 1070;ICE1-1006;ΦΥΣΙΚΗ;ICE1-1006;ΦΥΣΙΚΗ;1.1
SR001070;ΕΠΩΝΥΜΟ 1070;ΟΝΟΜΑ 1070;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;0.3
SR001070;ΕΠΩΝΥΜΟ 1070;ΟΝΟΜΑ 1070;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;8.6
SR001070;ΕΠΩΝΥΜΟ 1070;ΟΝΟΜΑ 1070;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;8.6
SR001070;ΕΠΩΝΥΜΟ 1070;ΟΝΟΜΑ 1070;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;8.6
SR001070;ΕΠΩΝΥΜΟ 1070;ΟΝΟΜΑ 1070;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;8.6
SR001070;ΕΠΩΝΥΜΟ 1070;ΟΝΟΜΑ 1070;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;0.3
SR001070;ΕΠΩΝΥΜΟ 1070;ΟΝΟΜΑ 1070;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;8.6
SR001070;ΕΠΩΝΥΜΟ 1070;ΟΝΟΜΑ 1070;ICE1-2006;ΘΕΩΡΙΑ ΚΥΚΛΩΜΑΤΩΝ;ICE1-2006;ΘΕΩΡΙΑ ΚΥΚΛΩΜΑΤΩΝ;1.1
SR001072;ΕΠΩΝΥΜΟ 1072;ΟΝΟΜΑ 1072;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;10.0
SR001072;ΕΠΩΝΥΜΟ 1072;ΟΝΟΜΑ 1072;ICE1-5003;ΑΝΑΛΥΣΗ ΚΑΙ ΣΧΕΔΙΑΣΜΟΣ ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ;ICE1-5003;ΑΝΑΛΥΣΗ ΚΑΙ ΣΧΕΔΙΑΣΜΟΣ ΠΛΗΡΟΦΟΡΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ;10.0
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;7.5
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;7.5
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;8.6
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;7.5
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;8.6
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-1006;ΦΥΣΙΚΗ;ICE1-1006;ΦΥΣΙΚΗ;1.0
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;3.5
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;3.5
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;3.5
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;3.5
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;0.3
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;0.3
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;0.3
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;1.1
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;1.1
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;1.1
SR001073;ΕΠΩΝΥΜΟ 1073;ΟΝΟΜΑ 1073;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;10.0
SR001074;ΕΠΩΝΥΜΟ 1074;ΟΝΟΜΑ 1074;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;3.0
SR001075;ΕΠΩΝΥΜΟ 1075;ΟΝΟΜΑ 1075;ICE1-2006;ΘΕΩΡΙΑ ΚΥΚΛΩΜΑΤΩΝ;ICE1-2006;ΘΕΩΡΙΑ ΚΥΚΛΩΜΑΤΩΝ;6.8
SR001075;ΕΠΩΝΥΜΟ 1075;ΟΝΟΜΑ 1075;ICE1-5006;ΕΙΣΑΓΩΓΗ ΣΤΟΝ ΠΑΡΑΛΛΗΛΟ ΥΠΟΛΟΓΙΣΜΟ;ICE1-5006;ΕΙΣΑΓΩΓΗ ΣΤΟΝ ΠΑΡΑΛΛΗΛΟ ΥΠΟΛΟΓΙΣΜΟ;6.8
SR001075;ΕΠΩΝΥΜΟ 1075;ΟΝΟΜΑ 1075;ICE1-5006;ΕΙΣΑΓΩΓΗ ΣΤΟΝ ΠΑΡΑΛΛΗΛΟ ΥΠΟΛΟΓΙΣΜΟ;ICE1-5006;ΕΙΣΑΓΩΓΗ ΣΤΟΝ ΠΑΡΑΛΛΗΛΟ ΥΠΟΛΟΓΙΣΜΟ;6.8
SR001075;ΕΠΩΝΥΜΟ 1075;ΟΝΟΜΑ 1075;ICE1-5006;ΕΙΣΑΓΩΓΗ ΣΤΟΝ ΠΑΡΑΛΛΗΛΟ ΥΠΟΛΟΓΙΣΜΟ;ICE1-5006;ΕΙΣΑΓΩΓΗ ΣΤΟΝ ΠΑΡΑΛΛΗΛΟ ΥΠΟΛΟΓΙΣΜΟ;6.8
SR001075;ΕΠΩΝΥΜΟ 1075;ΟΝΟΜΑ 1075;ICE1-5002;ΔΙΚΤΥΑΚΟΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ;ICE1-5002;ΔΙΚΤΥΑΚΟΣ ΠΡΟΓΡΑΜΜΑΤΙΣΜΟΣ;0.3
SR001075;ΕΠΩΝΥΜΟ 1075;ΟΝΟΜΑ 1075;ICE1-6002;ΑΣΦΑΛΕΙΑ ΣΤΗΝ ΤΕΧΝΟΛΟΓΙΑ ΤΗΣ ΠΛΗΡΟΦΟΡΙΑΣ;ICE1-6002;ΑΣΦΑΛΕΙΑ ΣΤΗΝ ΤΕΧΝΟΛΟΓΙΑ ΤΗΣ ΠΛΗΡΟΦΟΡΙΑΣ;9.3
SR001075;ΕΠΩΝΥΜΟ 1075;ΟΝΟΜΑ 1075;ICE1-6002;ΑΣΦΑΛΕΙΑ ΣΤΗΝ ΤΕΧΝΟΛΟΓΙΑ ΤΗΣ ΠΛΗΡΟΦΟΡΙΑΣ;ICE1-6002;ΑΣΦΑΛΕΙΑ ΣΤΗΝ ΤΕΧΝΟΛΟΓΙΑ ΤΗΣ ΠΛΗΡΟΦΟΡΙΑΣ;3.4
SR001078;ΕΠΩΝΥΜΟ 1078;ΟΝΟΜΑ 1078;ICE1-3004;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ Ι;ICE1-3004;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ Ι;4.3
SR001078;ΕΠΩΝΥΜΟ 1078;ΟΝΟΜΑ 1078;ICE1-5004;ΤΕΧΝΗΤΗ ΝΟΗΜΟΣΥΝΗ;ICE1-5004;ΤΕΧΝΗΤΗ ΝΟΗΜΟΣΥΝΗ;2.0
SR001080;ΕΠΩΝΥΜΟ 1080;ΟΝΟΜΑ 1080;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;0.3
SR001080;ΕΠΩΝΥΜΟ 1080;ΟΝΟΜΑ 1080;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;ICE1-2001;ΣΧΕΔΙΑΣΗ ΚΑΙ ΑΝΑΛΥΣΗ ΑΛΓΟΡΙΘΜΩΝ;10.0
SR001080;ΕΠΩΝΥΜΟ 1080;ΟΝΟΜΑ 1080;ICE1-2006;ΘΕΩΡΙΑ ΚΥΚΛΩΜΑΤΩΝ;ICE1-2006;ΘΕΩΡΙΑ ΚΥΚΛΩΜΑΤΩΝ;8.6
SR001081;ΕΠΩΝΥΜΟ 1081;ΟΝΟΜΑ 1081;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;7.5
SR001081;ΕΠΩΝΥΜΟ 1081;ΟΝΟΜΑ 1081;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;7.5
SR001081;ΕΠΩΝΥΜΟ 1081;ΟΝΟΜΑ 1081;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;8.6
SR001081;ΕΠΩΝΥΜΟ 1081;ΟΝΟΜΑ 1081;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;3.5
SR001081;ΕΠΩΝΥΜΟ 1081;ΟΝΟΜΑ 1081;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;10.0
SR001081;ΕΠΩΝΥΜΟ 1081;ΟΝΟΜΑ 1081;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001081;ΕΠΩΝΥΜΟ 1081;ΟΝΟΜΑ 1081;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001081;ΕΠΩΝΥΜΟ 1081;ΟΝΟΜΑ 1081;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001084;ΕΠΩΝΥΜΟ 1084;ΟΝΟΜΑ 1084;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001084;ΕΠΩΝΥΜΟ 1084;ΟΝΟΜΑ 1084;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001084;ΕΠΩΝΥΜΟ 1084;ΟΝΟΜΑ 1084;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;7.5
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;7.5
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;7.5
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;7.5
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;7.5
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;7.5
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;ICE1-2005;ΨΗΦΙΑΚΗ ΣΧΕΔΙΑΣΗ;1.1
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;10.0
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-2006;ΘΕΩΡΙΑ ΚΥΚΛΩΜΑΤΩΝ;ICE1-2006;ΘΕΩΡΙΑ ΚΥΚΛΩΜΑΤΩΝ;7.5
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-3001;ΑΛΓΟΡΙΘΜΟΙ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ;ICE1-3001;ΑΛΓΟΡΙΘΜΟΙ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ;10.0
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-4001;ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ Ι;ICE1-4001;ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ Ι;0.3
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-3004;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ Ι;ICE1-3004;ΔΙΚΤΥΑ ΥΠΟΛΟΓΙΣΤΩΝ Ι;2.4
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-3005;ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ Ι;ICE1-3005;ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ Ι;0.3
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-4003;ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ ΙΙ;ICE1-4003;ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ ΙΙ;6.8
SR001085;ΕΠΩΝΥΜΟ 1085;ΟΝΟΜΑ 1085;ICE1-4004;ΜΕΘΟΔΟΛΟΓΙΕΣ ΑΝΑΠΤΥΞΗΣ ΕΦΑΡΜΟΓΩΝ;ICE1-4004;ΜΕΘΟΔΟΛΟΓΙΕΣ ΑΝΑΠΤΥΞΗΣ ΕΦΑΡΜΟΓΩΝ;6.2
SR001087;ΕΠΩΝΥΜΟ 1087;ΟΝΟΜΑ 1087;ICE1-7207;ΡΟΜΠΟΤΙΚΗ;ICE1-7207;ΡΟΜΠΟΤΙΚΗ;5.1
SR001088;ΕΠΩΝΥΜΟ 1088;ΟΝΟΜΑ 1088;ICE1-3002;ΗΛΕΚΤΡΟΝΙΚΗ;ICE1-3002;ΗΛΕΚΤΡΟΝΙΚΗ;8.6
SR001088;ΕΠΩΝΥΜΟ 1088;ΟΝΟΜΑ 1088;ICE1-3002;ΗΛΕΚΤΡΟΝΙΚΗ;ICE1-3002;ΗΛΕΚΤΡΟΝΙΚΗ;8.6
SR001089;ΕΠΩΝΥΜΟ 1089;ΟΝΟΜΑ 1089;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001089;ΕΠΩΝΥΜΟ 1089;ΟΝΟΜΑ 1089;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001089;ΕΠΩΝΥΜΟ 1089;ΟΝΟΜΑ 1089;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;ICE1-3003;ΔΟΜΕΣ ΔΕΔΟΜΕΝΩΝ;10.0
SR001089;ΕΠΩΝΥΜΟ 1089;ΟΝΟΜΑ 1089;ICE1-3001;ΑΛΓΟΡΙΘΜΟΙ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ;ICE1-3001;ΑΛΓΟΡΙΘΜΟΙ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ;10.0
SR001090;ΕΠΩΝΥΜΟ 1090;ΟΝΟΜΑ 1090;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;7.5
SR001092;ΕΠΩΝΥΜΟ 1092;ΟΝΟΜΑ 1092;ICE1-1006;ΦΥΣΙΚΗ;ICE1-1006;ΦΥΣΙΚΗ;3.4
SR001092;ΕΠΩΝΥΜΟ 1092;ΟΝΟΜΑ 1092;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;ICE1-2002;ΠΙΘΑΝΟΤΗΤΕΣ ΚΑΙ ΣΤΑΤΙΣΤΙΚΗ;0.3
SR001092;ΕΠΩΝΥΜΟ 1092;ΟΝΟΜΑ 1092;ICE1-3001;ΑΛΓΟΡΙΘΜΟΙ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ;ICE1-3001;ΑΛΓΟΡΙΘΜΟΙ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ;10.0
SR001092;ΕΠΩΝΥΜΟ 1092;ΟΝΟΜΑ 1092;ICE1-3001;ΑΛΓΟΡΙΘΜΟΙ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ;ICE1-3001;ΑΛΓΟΡΙΘΜΟΙ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ;3.5
SR001092;ΕΠΩΝΥΜΟ 1092;ΟΝΟΜΑ 1092;ICE1-4005;ΣΧΕΔΙΑΣΗ ΨΗΦΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ;ICE1-4005;ΣΧΕΔΙΑΣΗ ΨΗΦΙΑΚΩΝ ΣΥΣΤΗΜΑΤΩΝ;3.4
SR001094;ΕΠΩΝΥΜΟ 1094;ΟΝΟΜΑ 1094;ICE1-3001;ΑΛΓΟΡΙΘΜΟΙ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ;ICE1-3001;ΑΛΓΟΡΙΘΜΟΙ ΚΑΙ ΠΟΛΥΠΛΟΚΟΤΗΤΑ;8.6
SR001094;ΕΠΩΝΥΜΟ 1094;ΟΝΟΜΑ 1094;ICE1-5001;ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ ΙΙ;ICE1-5001;ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ ΙΙ;3.4
SR001094;ΕΠΩΝΥΜΟ 1094;ΟΝΟΜΑ 1094;ICE1-5001;ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ ΙΙ;ICE1-5001;ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ ΙΙ;3.4
SR001094;ΕΠΩΝΥΜΟ 1094;ΟΝΟΜΑ 1094;ICE1-5001;ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ ΙΙ;ICE1-5001;ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ ΙΙ;3.4
SR001094;ΕΠΩΝΥΜΟ 1094;ΟΝΟΜΑ 1094;ICE1-5001;ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ ΙΙ;ICE1-5001;ΒΑΣΕΙΣ ΔΕΔΟΜΕΝΩΝ ΙΙ;3.4
SR001094;ΕΠΩΝΥΜΟ 1094;ΟΝΟΜΑ 1094;ICE1-4003;ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ ΙΙ;ICE1-4003;ΛΕΙΤΟΥΡΓΙΚΑ ΣΥΣΤΗΜΑΤΑ ΙΙ;6.8
SR001096;ΕΠΩΝΥΜΟ 1096;ΟΝΟΜΑ 1096;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;ICE1-1001;ΜΑΘΗΜΑΤΙΚΗ ΑΝΑΛΥΣΗ;10.0
SR001096;ΕΠΩΝΥΜΟ 1096;ΟΝΟΜΑ 1096;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;ICE1-1002;ΓΡΑΜΜΙΚΗ ΑΛΓΕΒΡΑ;7.5
SR001096;ΕΠΩΝΥΜΟ 1096;ΟΝΟΜΑ 1096;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;1.1
SR001096;ΕΠΩΝΥΜΟ 1096;ΟΝΟΜΑ 1096;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;ICE1-1003;ΕΙΣΑΓΩΓΗ ΣΤΗΝ ΕΠΙΣΤΗΜΗ ΤΩΝ ΥΠΟΛΟΓΙΣΤΩΝ;8.6
SR001096;ΕΠΩΝΥΜΟ 1096;ΟΝΟΜΑ 1096;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;ICE1-1005;ΔΙΑΚΡΙΤΑ ΜΑΘΗΜΑΤΙΚΑ;0.3
